"sim_id","estimate_a0","true_cade_a0","diff_a0","estimate_a1","true_cade_a1","diff_a1"
267,5.14408289450476,7.0128950055576,-1.86881211105284,8.98752172655304,8.97959668515568,0.00792504139736572
268,5.76194918667519,7.0128950055576,-1.25094581888241,7.57023731589329,8.97959668515568,-1.40935936926238
269,5.37362253497903,7.0128950055576,-1.63927247057857,8.20271802623432,8.97959668515568,-0.776878658921353
270,6.05584343948884,7.0128950055576,-0.957051566068754,8.58048040295707,8.97959668515568,-0.39911628219861
271,5.98800895653448,7.0128950055576,-1.02488604902311,7.62307500165226,8.97959668515568,-1.35652168350342
272,5.97987177629221,7.0128950055576,-1.03302322926539,8.93804168223431,8.97959668515568,-0.0415550029213705
273,6.71667291669398,7.0128950055576,-0.296222088863622,7.52940695804296,8.97959668515568,-1.45018972711272
274,5.53124792153362,7.0128950055576,-1.48164708402398,7.11959918807421,8.97959668515568,-1.85999749708147
275,6.115245451077,7.0128950055576,-0.897649554480596,6.32962692868585,8.97959668515568,-2.64996975646983
276,6.42170709473888,7.0128950055576,-0.591187910818718,8.24039601189583,8.97959668515568,-0.739200673259843
277,6.50869290977228,7.0128950055576,-0.504202095785323,8.17279617390641,8.97959668515568,-0.806800511249271
278,5.91059560655978,7.0128950055576,-1.10229939899782,7.9515600510077,8.97959668515568,-1.02803663414798
279,5.95730689790154,7.0128950055576,-1.05558810765605,8.58026142359598,8.97959668515568,-0.399335261559697
280,6.09568190496414,7.0128950055576,-0.917213100593459,7.60464293005749,8.97959668515568,-1.37495375509819
281,5.38589804210594,7.0128950055576,-1.62699696345166,8.05299670491419,8.97959668515568,-0.926599980241484
282,6.37433686958128,7.0128950055576,-0.638558135976317,7.63436227059273,8.97959668515568,-1.34523441456295
283,5.31167715752139,7.0128950055576,-1.70121784803621,7.97863605439653,8.97959668515568,-1.00096063075915
284,5.31658742631223,7.0128950055576,-1.69630757924537,7.4120980182887,8.97959668515568,-1.56749866686697
285,6.31431929917908,7.0128950055576,-0.698575706378516,7.59456508388002,8.97959668515568,-1.38503160127565
286,6.00694378749841,7.0128950055576,-1.00595121805919,7.83514955823408,8.97959668515568,-1.1444471269216
287,4.80002582152056,7.0128950055576,-2.21286918403704,7.82476907803196,8.97959668515568,-1.15482760712371
288,6.08461479144705,7.0128950055576,-0.928280214110552,7.33619770423651,8.97959668515568,-1.64339898091917
289,6.63264412248,7.0128950055576,-0.380250883077599,9.05414205709009,8.97959668515568,0.0745453719344127
290,5.42842233505445,7.0128950055576,-1.58447267050315,7.55866179034432,8.97959668515568,-1.42093489481136
291,6.19817529636697,7.0128950055576,-0.81471970919063,7.38109260730479,8.97959668515568,-1.59850407785089
292,5.45619850262324,7.0128950055576,-1.55669650293436,8.03204406083849,8.97959668515568,-0.94755262431719
293,6.09125422366201,7.0128950055576,-0.921640781895587,7.35716912473257,8.97959668515568,-1.62242756042311
294,5.85875941408654,7.0128950055576,-1.15413559147106,8.82625697700541,8.97959668515568,-0.153339708150268
295,6.4490952451431,7.0128950055576,-0.563799760414496,7.20218568163516,8.97959668515568,-1.77741100352051
296,6.36046953221644,7.0128950055576,-0.652425473341162,7.5259807749682,8.97959668515568,-1.45361591018748
297,6.44380741801377,7.0128950055576,-0.569087587543824,7.97763054966741,8.97959668515568,-1.00196613548827
298,5.74802742223809,7.0128950055576,-1.26486758331951,8.74011759144662,8.97959668515568,-0.239479093709052
299,5.80630989909939,7.0128950055576,-1.20658510645821,8.43962537256051,8.97959668515568,-0.539971312595167
300,6.56906762378023,7.0128950055576,-0.443827381777367,8.25198228548014,8.97959668515568,-0.727614399675533
301,6.3084349526655,7.0128950055576,-0.7044600528921,8.0200245335021,8.97959668515568,-0.959572151653582
302,6.30279912869977,7.0128950055576,-0.710095876857832,8.33824808099474,8.97959668515568,-0.641348604160935
303,5.98150232123358,7.0128950055576,-1.03139268432402,8.4594707060504,8.97959668515568,-0.520125979105272
304,5.7805280141008,7.0128950055576,-1.2323669914568,7.27558650484949,8.97959668515568,-1.70401018030619
305,5.89831558238458,7.0128950055576,-1.11457942317302,8.26300561336006,8.97959668515568,-0.716591071795618
306,4.64194662632447,7.0128950055576,-2.37094837923313,7.53138191732118,8.97959668515568,-1.4482147678345
307,5.41758905155279,7.0128950055576,-1.59530595400481,8.18906478910983,8.97959668515568,-0.790531896045843
308,5.72883357369449,7.0128950055576,-1.28406143186311,8.68668290663751,8.97959668515568,-0.292913778518162
309,5.85022532410515,7.0128950055576,-1.16266968145245,8.28309113047935,8.97959668515568,-0.696505554676328
310,6.62987321442186,7.0128950055576,-0.383021791135739,6.98431704896237,8.97959668515568,-1.99527963619331
311,5.5756713039507,7.0128950055576,-1.4372237016069,8.7541774342555,8.97959668515568,-0.225419250900174
312,5.12284965536978,7.0128950055576,-1.89004535018782,7.46803705662835,8.97959668515568,-1.51155962852733
313,6.02930224227217,7.0128950055576,-0.983592763285426,8.16030863360897,8.97959668515568,-0.819288051546703
314,5.79413532838775,7.0128950055576,-1.21875967716985,8.61104783454156,8.97959668515568,-0.368548850614113
315,6.45252284940455,7.0128950055576,-0.560372156153052,7.51457684656415,8.97959668515568,-1.46501983859152
316,6.02306188960807,7.0128950055576,-0.989833115949526,7.81347719397859,8.97959668515568,-1.16611949117709
317,5.45052114717258,7.0128950055576,-1.56237385838502,8.07931336764414,8.97959668515568,-0.900283317511539
318,6.63415669957899,7.0128950055576,-0.378738305978612,7.58760872751125,8.97959668515568,-1.39198795764443
319,6.52299267280975,7.0128950055576,-0.489902332747851,8.31431518180091,8.97959668515568,-0.66528150335477
320,5.80202489768886,7.0128950055576,-1.21087010786874,8.0120832474258,8.97959668515568,-0.967513437729874
321,6.038981931047,7.0128950055576,-0.973913074510596,7.43229540350193,8.97959668515568,-1.54730128165375
322,7.27742820826079,7.0128950055576,0.264533202703193,8.39022179906516,8.97959668515568,-0.589374886090516
323,5.31891257832805,7.0128950055576,-1.69398242722955,7.37754767347575,8.97959668515568,-1.60204901167993
324,5.03847348515879,7.0128950055576,-1.9744215203988,7.28115836973815,8.97959668515568,-1.69843831541752
325,6.095284427446,7.0128950055576,-0.917610578111599,9.20672665604763,8.97959668515568,0.227129970891951
326,5.86522601617086,7.0128950055576,-1.14766898938674,6.93062521170301,8.97959668515568,-2.04897147345266
327,6.09997421253053,7.0128950055576,-0.912920793027073,8.3208546936975,8.97959668515568,-0.65874199145818
328,6.1584382521536,7.0128950055576,-0.854456753403996,7.08769398992061,8.97959668515568,-1.89190269523506
329,6.42170327074493,7.0128950055576,-0.591191734812668,7.38771934136684,8.97959668515568,-1.59187734378884
330,5.49453600229926,7.0128950055576,-1.51835900325834,8.39973154927343,8.97959668515568,-0.579865135882244
331,5.52048539238749,7.0128950055576,-1.49240961317011,6.96957557126825,8.97959668515568,-2.01002111388743
332,6.74744724179496,7.0128950055576,-0.265447763762634,8.38091336796642,8.97959668515568,-0.598683317189252
333,6.56944765655137,7.0128950055576,-0.443447349006227,8.0494749789482,8.97959668515568,-0.930121706207482
334,6.50302610788652,7.0128950055576,-0.509868897671073,6.65577412172517,8.97959668515568,-2.32382256343051
335,7.15900891204338,7.0128950055576,0.146113906485785,8.21310471951821,8.97959668515568,-0.766491965637471
336,5.61915563931121,7.0128950055576,-1.39373936624639,7.89449514163776,8.97959668515568,-1.08510154351792
337,6.05079897987731,7.0128950055576,-0.962096025680284,8.14113633214056,8.97959668515568,-0.838460353015117
338,6.73478581668998,7.0128950055576,-0.27810918886762,7.7543731329885,8.97959668515568,-1.22522355216718
339,6.51407168894058,7.0128950055576,-0.498823316617018,7.77611634442989,8.97959668515568,-1.20348034072579
340,6.25635876331065,7.0128950055576,-0.756536242246951,8.43467741082111,8.97959668515568,-0.544919274334566
341,6.3691362752818,7.0128950055576,-0.643758730275798,8.00285458491544,8.97959668515568,-0.976742100240241
342,5.51018902645799,7.0128950055576,-1.50270597909961,8.2309619320468,8.97959668515568,-0.748634753108872
343,6.03421544258033,7.0128950055576,-0.978679562977265,7.89094512299716,8.97959668515568,-1.08865156215852
344,6.11925124480237,7.0128950055576,-0.89364376075523,7.77287165447643,8.97959668515568,-1.20672503067925
345,5.88437963577751,7.0128950055576,-1.12851536978009,7.51938547484076,8.97959668515568,-1.46021121031492
346,6.71365589708878,7.0128950055576,-0.299239108468819,8.5043515709499,8.97959668515568,-0.475245114205777
347,5.77840689766607,7.0128950055576,-1.23448810789153,9.20716096440146,8.97959668515568,0.22756427924578
348,5.94940705161598,7.0128950055576,-1.06348795394162,8.20666142450286,8.97959668515568,-0.772935260652815
349,6.71394713932505,7.0128950055576,-0.298947866232545,8.05786555548716,8.97959668515568,-0.921731129668514
350,5.68902358483352,7.0128950055576,-1.32387142072408,8.19593434008742,8.97959668515568,-0.783662345068253
351,5.3551691023055,7.0128950055576,-1.6577259032521,7.34651915686508,8.97959668515568,-1.6330775282906
352,6.17257017385213,7.0128950055576,-0.840324831705473,7.11444805126087,8.97959668515568,-1.8651486338948
353,5.32828168705206,7.0128950055576,-1.68461331850554,8.28125378235987,8.97959668515568,-0.698342902795805
354,6.19106587978384,7.0128950055576,-0.821829125773758,6.86046933285924,8.97959668515568,-2.11912735229644
355,6.64890232102201,7.0128950055576,-0.36399268453559,8.03639590088222,8.97959668515568,-0.94320078427346
356,5.97754583253449,7.0128950055576,-1.03534917302311,8.65767040487107,8.97959668515568,-0.321926280284604
357,6.38387393745571,7.0128950055576,-0.629021068101888,9.10622505237882,8.97959668515568,0.126628367223141
358,6.67668714723637,7.0128950055576,-0.33620785832123,7.66225861044855,8.97959668515568,-1.31733807470713
359,6.0286576499595,7.0128950055576,-0.984237355598093,8.79450294885226,8.97959668515568,-0.185093736303415
360,5.67172263795568,7.0128950055576,-1.34117236760192,8.7153359124182,8.97959668515568,-0.26426077273748
361,5.68782142828295,7.0128950055576,-1.32507357727465,9.44099331812077,8.97959668515568,0.461396632965096
362,5.94179818623831,7.0128950055576,-1.07109681931929,8.75646505712278,8.97959668515568,-0.223131628032895
363,5.86719287597116,7.0128950055576,-1.14570212958644,9.01477495596296,8.97959668515568,0.0351782708072879
364,6.58784654156622,7.0128950055576,-0.425048463991375,8.16815923465588,8.97959668515568,-0.811437450499794
365,6.06298159399058,7.0128950055576,-0.949913411567017,7.53949730322601,8.97959668515568,-1.44009938192967
366,6.71856015115275,7.0128950055576,-0.294334854404848,7.44373169183353,8.97959668515568,-1.53586499332214
367,6.42463158451058,7.0128950055576,-0.588263421047015,8.2792583503122,8.97959668515568,-0.70033833484348
368,5.5847729224339,7.0128950055576,-1.4281220831237,7.22047697975408,8.97959668515568,-1.7591197054016
369,6.50887379862269,7.0128950055576,-0.504021206934908,7.25180272527116,8.97959668515568,-1.72779395988452
370,5.67011432009949,7.0128950055576,-1.34278068545811,8.42500195657381,8.97959668515568,-0.554594728581868
371,5.78305525303089,7.0128950055576,-1.22983975252671,8.04936313965975,8.97959668515568,-0.930233545495927
372,6.26161239558845,7.0128950055576,-0.751282609969148,6.92484877290821,8.97959668515568,-2.05474791224747
373,5.2831501448018,7.0128950055576,-1.7297448607558,5.71080920647438,8.97959668515568,-3.2687874786813
374,7.1730947490391,7.0128950055576,0.160199743481497,8.28465794771387,8.97959668515568,-0.694938737441802
375,6.71145735522476,7.0128950055576,-0.301437650332841,8.17930997972919,8.97959668515568,-0.800286705426483
376,6.17591446679991,7.0128950055576,-0.83698053875769,6.87314883718118,8.97959668515568,-2.1064478479745
377,6.18481649939806,7.0128950055576,-0.828078506159541,8.84929569849095,8.97959668515568,-0.13030098666473
378,5.33107486310069,7.0128950055576,-1.6818201424569,8.15985004819138,8.97959668515568,-0.8197466369643
379,6.49633926384771,7.0128950055576,-0.516555741709884,7.84509374795885,8.97959668515568,-1.13450293719683
380,6.44961836774887,7.0128950055576,-0.563276637808732,6.76147048773857,8.97959668515568,-2.21812619741711
381,6.32804138158931,7.0128950055576,-0.684853623968287,6.77552257818953,8.97959668515568,-2.20407410696615
382,6.15897508353628,7.0128950055576,-0.853919922021315,7.49067995762386,8.97959668515568,-1.48891672753182
383,5.74387911902689,7.0128950055576,-1.26901588653071,7.21533414276905,8.97959668515568,-1.76426254238663
384,6.50328999083243,7.0128950055576,-0.509605014725167,7.97101863204452,8.97959668515568,-1.00857805311116
385,6.13263762447318,7.0128950055576,-0.880257381084417,7.19862854171836,8.97959668515568,-1.78096814343732
386,5.59584270308179,7.0128950055576,-1.4170523024758,8.08417359831214,8.97959668515568,-0.89542308684354
387,6.1799542702591,7.0128950055576,-0.832940735298497,7.93247328332615,8.97959668515568,-1.04712340182952
388,6.04705955348442,7.0128950055576,-0.965835452073174,8.872878396827,8.97959668515568,-0.106718288328683
389,6.53215350908664,7.0128950055576,-0.480741496470957,7.50181892922726,8.97959668515568,-1.47777775592842
390,5.14631282095827,7.0128950055576,-1.86658218459933,7.81380682702695,8.97959668515568,-1.16578985812872
391,6.0298863716522,7.0128950055576,-0.983008633905399,8.27532380550893,8.97959668515568,-0.704272879646748
392,6.72570446351702,7.0128950055576,-0.287190542040582,8.64840282225788,8.97959668515568,-0.331193862897798
393,6.65612920120463,7.0128950055576,-0.356765804352973,7.97345448612815,8.97959668515568,-1.00614219902753
394,6.13844310102057,7.0128950055576,-0.874451904537029,7.52125515030372,8.97959668515568,-1.45834153485196
395,5.88663591415151,7.0128950055576,-1.12625909140609,8.98691762048884,8.97959668515568,0.00732093533315847
396,5.70138314044187,7.0128950055576,-1.31151186511573,8.16610068017832,8.97959668515568,-0.813496004977361
397,6.3918770895998,7.0128950055576,-0.6210179159578,7.80625560615702,8.97959668515568,-1.17334107899866
398,6.93588888910283,7.0128950055576,-0.077006116454772,8.42880637503308,8.97959668515568,-0.550790310122595
399,6.25340800251807,7.0128950055576,-0.75948700303953,8.41027089712933,8.97959668515568,-0.569325788026347
400,6.21297894866905,7.0128950055576,-0.799916056888547,8.11144135500118,8.97959668515568,-0.868155330154501
401,5.91617189111863,7.0128950055576,-1.09672311443897,9.20288474753102,8.97959668515568,0.223288062375342
402,5.65686721685961,7.0128950055576,-1.35602778869799,6.6139125957773,8.97959668515568,-2.36568408937838
403,6.10910798576286,7.0128950055576,-0.903787019794734,7.85254984220575,8.97959668515568,-1.12704684294992
404,5.35919992305889,7.0128950055576,-1.65369508249871,8.23385819309316,8.97959668515568,-0.745738492062518
405,5.55183629518007,7.0128950055576,-1.46105871037753,7.49149228398608,8.97959668515568,-1.4881044011696
406,5.64523655671715,7.0128950055576,-1.36765844884044,7.52804820116405,8.97959668515568,-1.45154848399162
407,6.24236077727019,7.0128950055576,-0.77053422828741,7.07654879023019,8.97959668515568,-1.90304789492548
408,5.60613453285886,7.0128950055576,-1.40676047269874,8.29426948306373,8.97959668515568,-0.685327202091942
409,5.54850704302015,7.0128950055576,-1.46438796253745,7.74051370390801,8.97959668515568,-1.23908298124766
410,6.5540230256246,7.0128950055576,-0.458871979932998,8.13030510571982,8.97959668515568,-0.849291579435853
411,6.04938415989347,7.0128950055576,-0.963510845664127,7.78515408933442,8.97959668515568,-1.19444259582125
412,6.74992870340264,7.0128950055576,-0.262966302154963,7.67751160854664,8.97959668515568,-1.30208507660904
413,5.81575692160979,7.0128950055576,-1.19713808394781,8.51892647587298,8.97959668515568,-0.460670209282696
414,5.64043050721092,7.0128950055576,-1.37246449834668,7.85419625192068,8.97959668515568,-1.125400433235
415,5.81979343108975,7.0128950055576,-1.19310157446785,8.0415549937415,8.97959668515568,-0.938041691414179
416,5.9821373805806,7.0128950055576,-1.030757624977,8.08266046436849,8.97959668515568,-0.896936220787186
417,5.17281475252096,7.0128950055576,-1.84008025303664,9.1864420669113,8.97959668515568,0.206845381755622
418,5.32364677671351,7.0128950055576,-1.68924822884409,8.12330299368461,8.97959668515568,-0.856293691471063
419,6.43452443776416,7.0128950055576,-0.578370567793443,8.73799434280305,8.97959668515568,-0.241602342352632
420,5.85613863247695,7.0128950055576,-1.15675637308065,9.09687094502958,8.97959668515568,0.117274259873904
421,6.21144179866378,7.0128950055576,-0.801453206893816,9.66920731829691,8.97959668515568,0.689610633141237
422,6.05925111862495,7.0128950055576,-0.953643886932643,7.6585377636882,8.97959668515568,-1.32105892146748
423,6.94971615703777,7.0128950055576,-0.0631788485198257,7.03594418868085,8.97959668515568,-1.94365249647483
424,7.38200134392531,7.0128950055576,0.369106338367709,8.53831072534932,8.97959668515568,-0.441285959806356
425,5.69573056465809,7.0128950055576,-1.31716444089951,7.0609874963627,8.97959668515568,-1.91860918879298
426,6.34230005987743,7.0128950055576,-0.670594945680165,7.76222206820672,8.97959668515568,-1.21737461694895
427,6.07896131887811,7.0128950055576,-0.933933686679484,7.70692328396727,8.97959668515568,-1.27267340118841
428,5.92774493428265,7.0128950055576,-1.08515007127495,9.72895370465885,8.97959668515568,0.749357019503169
429,5.26107035248657,7.0128950055576,-1.75182465307103,8.0962231801455,8.97959668515568,-0.883373505010173
430,6.55292919159128,7.0128950055576,-0.459965813966315,7.85377735803919,8.97959668515568,-1.12581932711649
431,6.0599445808942,7.0128950055576,-0.952950424663393,7.58379502680631,8.97959668515568,-1.39580165834937
432,6.11355041906529,7.0128950055576,-0.899344586492313,7.73887680416333,8.97959668515568,-1.24071988099235
433,5.98960055178898,7.0128950055576,-1.02329445376862,8.20519676882927,8.97959668515568,-0.774399916326407
434,5.93404459981665,7.0128950055576,-1.07885040574095,7.83116932697798,8.97959668515568,-1.1484273581777
435,7.01332866160736,7.0128950055576,0.000433656049763975,7.70350391324733,8.97959668515568,-1.27609277190835
436,6.2675313282712,7.0128950055576,-0.745363677286393,8.54625430116423,8.97959668515568,-0.433342383991445
437,5.7562913395607,7.0128950055576,-1.25660366599689,7.19594681476373,8.97959668515568,-1.78364987039195
438,6.29269579547462,7.0128950055576,-0.720199210082979,8.05009099497206,8.97959668515568,-0.929505690183619
439,5.06184951526726,7.0128950055576,-1.95104549029034,7.58325868883011,8.97959668515568,-1.39633799632556
440,5.73697171908472,7.0128950055576,-1.27592328647288,9.52286350103858,8.97959668515568,0.543266815882903
441,6.08363075777396,7.0128950055576,-0.929264247783637,7.56027107460437,8.97959668515568,-1.4193256105513
442,5.76602130154694,7.0128950055576,-1.24687370401066,7.88148351806797,8.97959668515568,-1.0981131670877
443,5.43129595115065,7.0128950055576,-1.58159905440695,7.89508185888057,8.97959668515568,-1.0845148262751
444,5.87312040959334,7.0128950055576,-1.13977459596426,8.46998489525438,8.97959668515568,-0.509611789901296
445,6.19155219211478,7.0128950055576,-0.82134281344282,9.4010605460319,8.97959668515568,0.421463860876218
446,6.6732895498838,7.0128950055576,-0.339605455673799,8.4054831197812,8.97959668515568,-0.574113565374482
447,5.58561298014102,7.0128950055576,-1.42728202541658,8.11673351302749,8.97959668515568,-0.862863172128192
448,6.28066347367603,7.0128950055576,-0.732231531881572,7.44421631619783,8.97959668515568,-1.53538036895785
449,6.02840067914386,7.0128950055576,-0.984494326413739,7.43518912336669,8.97959668515568,-1.54440756178899
450,5.69489410713383,7.0128950055576,-1.31800089842377,7.451816476921,8.97959668515568,-1.52778020823468
451,5.54139077911175,7.0128950055576,-1.47150422644585,8.84408128204523,8.97959668515568,-0.135515403110448
452,5.20114945463718,7.0128950055576,-1.81174555092042,7.3616655818939,8.97959668515568,-1.61793110326178
453,5.33293665618526,7.0128950055576,-1.67995834937234,7.17465845221394,8.97959668515568,-1.80493823294174
454,6.1060050219011,7.0128950055576,-0.906889983656497,7.29223826838526,8.97959668515568,-1.68735841677042
455,6.35462396334575,7.0128950055576,-0.65827104221185,7.96467341486316,8.97959668515568,-1.01492327029252
456,6.34278532613922,7.0128950055576,-0.670109679418381,8.20850548999289,8.97959668515568,-0.771091195162787
457,5.84685669926963,7.0128950055576,-1.16603830628797,6.56749732715378,8.97959668515568,-2.4120993580019
458,7.66721248392484,7.0128950055576,0.654317478367242,8.36999799613394,8.97959668515568,-0.609598689021734
459,5.50314525338041,7.0128950055576,-1.50974975217719,7.59447033439689,8.97959668515568,-1.38512635075879
460,5.02253949045661,7.0128950055576,-1.99035551510098,7.22894133295755,8.97959668515568,-1.75065535219813
461,6.52762572308997,7.0128950055576,-0.485269282467626,7.41571291105314,8.97959668515568,-1.56388377410253
462,6.4494132062955,7.0128950055576,-0.563481799262097,7.93143515598547,8.97959668515568,-1.04816152917021
463,5.32195274285513,7.0128950055576,-1.69094226270247,6.51609999656256,8.97959668515568,-2.46349668859311
464,6.0558489773707,7.0128950055576,-0.957046028186896,8.81579825629106,8.97959668515568,-0.163798428864613
465,6.13897360999942,7.0128950055576,-0.873921395558176,7.35480231007607,8.97959668515568,-1.62479437507961
466,5.50773560135181,7.0128950055576,-1.50515940420579,8.03762791686877,8.97959668515568,-0.941968768286905
467,6.20609306826761,7.0128950055576,-0.806801937289984,8.06662715028274,8.97959668515568,-0.912969534872932
468,5.81640031262465,7.0128950055576,-1.19649469293295,8.37427239845529,8.97959668515568,-0.605324286700387
469,6.04823134400281,7.0128950055576,-0.96466366155479,8.27849307635841,8.97959668515568,-0.701103608797268
470,5.73807405440118,7.0128950055576,-1.27482095115642,7.51177700177986,8.97959668515568,-1.46781968337582
471,6.15739202505056,7.0128950055576,-0.855502980507037,7.51097783437334,8.97959668515568,-1.46861885078234
472,5.8326867030152,7.0128950055576,-1.1802083025424,7.82517597058265,8.97959668515568,-1.15442071457303
473,6.27823093228658,7.0128950055576,-0.734664073271018,7.71291241320919,8.97959668515568,-1.26668427194649
474,5.39965145551978,7.0128950055576,-1.61324355003782,9.02669184785481,8.97959668515568,0.0470951626991294
475,6.52668764099526,7.0128950055576,-0.48620736456234,7.61742439948993,8.97959668515568,-1.36217228566575
476,6.66572402659745,7.0128950055576,-0.347170978960145,7.28255985051941,8.97959668515568,-1.69703683463626
477,6.8107055380467,7.0128950055576,-0.202189467510896,7.93704069148824,8.97959668515568,-1.04255599366744
478,6.14418150366662,7.0128950055576,-0.868713501890974,5.96293849574384,8.97959668515568,-3.01665818941184
479,5.38193751430377,7.0128950055576,-1.63095749125383,7.63815379954909,8.97959668515568,-1.34144288560659
480,6.37167396222455,7.0128950055576,-0.641221043333051,8.14337470105668,8.97959668515568,-0.836221984099002
481,5.74066872691742,7.0128950055576,-1.27222627864018,7.74573010232515,8.97959668515568,-1.23386658283053
482,5.66013795313769,7.0128950055576,-1.35275705241991,8.71165049951117,8.97959668515568,-0.26794618564451
483,6.12479934667266,7.0128950055576,-0.888095658884941,8.15952840075266,8.97959668515568,-0.820068284403016
484,5.98053232467827,7.0128950055576,-1.03236268087932,7.59054028960518,8.97959668515568,-1.3890563955505
485,5.45081659888647,7.0128950055576,-1.56207840667113,8.4902677527358,8.97959668515568,-0.489328932419882
486,6.76529164553414,7.0128950055576,-0.247603360023461,8.48037792090532,8.97959668515568,-0.49921876425036
487,5.75214055916279,7.0128950055576,-1.2607544463948,7.75107642139487,8.97959668515568,-1.22852026376081
488,5.40766257670858,7.0128950055576,-1.60523242884902,8.41204051661604,8.97959668515568,-0.567556168539634
489,5.8234753728365,7.0128950055576,-1.1894196327211,8.33170296516759,8.97959668515568,-0.647893719988083
490,6.59098974932458,7.0128950055576,-0.421905256233022,7.23574915503398,8.97959668515568,-1.7438475301217
491,6.63445108214662,7.0128950055576,-0.378443923410979,8.0136181408425,8.97959668515568,-0.965978544313176
492,6.040986722843,7.0128950055576,-0.971908282714602,8.32013657482784,8.97959668515568,-0.65946011032784
493,6.39572543606409,7.0128950055576,-0.617169569493509,7.52488528751308,8.97959668515568,-1.4547113976426
494,6.81215943661051,7.0128950055576,-0.200735568947089,7.76961869439021,8.97959668515568,-1.20997799076547
495,5.83178192317268,7.0128950055576,-1.18111308238491,7.21234717429594,8.97959668515568,-1.76724951085973
496,6.20610185877536,7.0128950055576,-0.806793146782235,8.41459041715187,8.97959668515568,-0.565006268003803
497,6.38541963912711,7.0128950055576,-0.627475366430492,7.84140904632079,8.97959668515568,-1.13818763883489
498,6.04552738191548,7.0128950055576,-0.96736762364212,7.49586528880061,8.97959668515568,-1.48373139635506
499,5.77117961329854,7.0128950055576,-1.24171539225906,8.52192495013516,8.97959668515568,-0.457671735020517
500,5.41379480991305,7.0128950055576,-1.59910019564455,7.72631723169854,8.97959668515568,-1.25327945345714
